【xkcoding】2018-11-06 09:39:26.698 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yf2],methods=[GET]}" onto public int com.winterchen.controller.ExceptionController.yf2(int)
【xkcoding】2018-11-06 09:39:26.698 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yf11/{id}],methods=[GET]}" onto public int com.winterchen.controller.ExceptionController.yf11(int)
【xkcoding】2018-11-06 09:39:26.699 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/post0],methods=[POST]}" onto public int com.winterchen.controller.ExceptionController.post0(int)
【xkcoding】2018-11-06 09:39:26.699 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/post1],methods=[POST]}" onto public int com.winterchen.controller.ExceptionController.post1(int)
【xkcoding】2018-11-06 09:39:26.699 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/post2],methods=[POST]}" onto public int com.winterchen.controller.ExceptionController.post2(int)
【xkcoding】2018-11-06 09:39:26.699 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test1],methods=[GET]}" onto public java.lang.String com.winterchen.controller.ExceptionController.test1()
【xkcoding】2018-11-06 09:39:26.700 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test2],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.String> com.winterchen.controller.ExceptionController.test2()
【xkcoding】2018-11-06 09:39:26.700 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test3],methods=[GET]}" onto public java.lang.String com.winterchen.controller.ExceptionController.test3(java.lang.Integer)
【xkcoding】2018-11-06 09:39:26.700 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test4],methods=[GET]}" onto public java.lang.String com.winterchen.controller.ExceptionController.test4()
【xkcoding】2018-11-06 09:39:26.705 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/index.html],methods=[GET]}" onto public java.lang.String com.winterchen.controller.FileUploadController.index()
【xkcoding】2018-11-06 09:39:26.706 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/down.html],methods=[GET]}" onto public java.lang.String com.winterchen.controller.FileUploadController.down()
【xkcoding】2018-11-06 09:39:26.707 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/teacher.html],methods=[GET]}" onto public java.lang.String com.winterchen.controller.FileUploadController.teacher()
【xkcoding】2018-11-06 09:39:26.707 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload1],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.String> com.winterchen.controller.FileUploadController.upload1(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest) throws java.io.IOException
【xkcoding】2018-11-06 09:39:26.708 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload_1],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.String> com.winterchen.controller.FileUploadController.upload_1(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest) throws java.io.IOException
【xkcoding】2018-11-06 09:39:26.708 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/userDownLoad],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.FileUploadController.userDownLoad(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest) throws java.io.IOException
【xkcoding】2018-11-06 09:39:26.709 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/getUserFile],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.FileUploadController.getUserFile(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest) throws java.io.IOException
【xkcoding】2018-11-06 09:39:26.709 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload2],methods=[POST]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.String>> com.winterchen.controller.FileUploadController.upload2(org.springframework.web.multipart.MultipartFile[]) throws java.io.IOException
【xkcoding】2018-11-06 09:39:26.709 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload3],methods=[POST]}" onto public void com.winterchen.controller.FileUploadController.upload2(java.lang.String) throws java.io.IOException
【xkcoding】2018-11-06 09:39:26.710 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/getPhone],methods=[POST]}" onto public java.lang.Object com.winterchen.controller.GetPhoneController.JsonResult(java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.711 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/log/list],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.LogController.findAllLog(int,int)
【xkcoding】2018-11-06 09:39:26.716 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/list],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.list(int,int,int,java.lang.String,java.lang.String,int,java.lang.String)
【xkcoding】2018-11-06 09:39:26.717 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/insert],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.insert(com.winterchen.model.OrderInfoDomain)
【xkcoding】2018-11-06 09:39:26.717 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/getOrder],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.OrderInfoController.getOrder(java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.717 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/getStatus],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.getStatus(java.lang.String)
【xkcoding】2018-11-06 09:39:26.718 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/orderDetail],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.OrderInfoController.orderDetail(java.lang.String)
【xkcoding】2018-11-06 09:39:26.718 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/getMoney],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Integer> com.winterchen.controller.OrderInfoController.getMoney(java.lang.String)
【xkcoding】2018-11-06 09:39:26.718 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/closeOrder],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.closeOrder(java.lang.String)
