【xkcoding】2018-10-08 09:25:56.578 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/deleteAccount],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.AccountController.deleteAccount(java.lang.String)
【xkcoding】2018-10-08 09:25:56.579 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/AddEditAccount],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.AccountController.AddEditAccount(com.winterchen.model.AccountDomain)
【xkcoding】2018-10-08 09:25:56.579 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/allAccount],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.AccountController.allAccount(int,int)
【xkcoding】2018-10-08 09:25:56.579 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/updatePwd],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.AccountController.updatePwd(java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-10-08 09:25:56.580 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/getList],methods=[GET]}" onto public java.util.List<com.winterchen.model.ArticleTypeDomain> com.winterchen.controller.ArticleTypeController.getList(java.lang.String)
【xkcoding】2018-10-08 09:25:56.582 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/post0],methods=[POST]}" onto public int com.winterchen.controller.ExceptionController.post0(int)
【xkcoding】2018-10-08 09:25:56.583 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test4],methods=[GET]}" onto public java.lang.String com.winterchen.controller.ExceptionController.test4()
【xkcoding】2018-10-08 09:25:56.583 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test1],methods=[GET]}" onto public java.lang.String com.winterchen.controller.ExceptionController.test1()
【xkcoding】2018-10-08 09:25:56.583 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test3],methods=[GET]}" onto public java.lang.String com.winterchen.controller.ExceptionController.test3(java.lang.Integer)
【xkcoding】2018-10-08 09:25:56.583 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/post1],methods=[POST]}" onto public int com.winterchen.controller.ExceptionController.post1(int)
【xkcoding】2018-10-08 09:25:56.584 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/post2],methods=[POST]}" onto public int com.winterchen.controller.ExceptionController.post2(int)
【xkcoding】2018-10-08 09:25:56.584 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test2],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.String> com.winterchen.controller.ExceptionController.test2()
【xkcoding】2018-10-08 09:25:56.584 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yf11/{id}],methods=[GET]}" onto public int com.winterchen.controller.ExceptionController.yf11(int)
【xkcoding】2018-10-08 09:25:56.584 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yf1],methods=[GET]}" onto public int com.winterchen.controller.ExceptionController.yf1(int)
【xkcoding】2018-10-08 09:25:56.585 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yf2],methods=[GET]}" onto public int com.winterchen.controller.ExceptionController.yf2(int)
【xkcoding】2018-10-08 09:25:56.585 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yf0],methods=[GET]}" onto public int com.winterchen.controller.ExceptionController.yf0(int)
【xkcoding】2018-10-08 09:25:56.587 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads],methods=[GET]}" onto public java.lang.String com.winterchen.controller.FileUploadController.index()
【xkcoding】2018-10-08 09:25:56.588 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload3],methods=[POST]}" onto public void com.winterchen.controller.FileUploadController.upload2(java.lang.String) throws java.io.IOException
【xkcoding】2018-10-08 09:25:56.588 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload2],methods=[POST]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.String>> com.winterchen.controller.FileUploadController.upload2(org.springframework.web.multipart.MultipartFile[]) throws java.io.IOException
【xkcoding】2018-10-08 09:25:56.589 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploads/upload1],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.String> com.winterchen.controller.FileUploadController.upload1(org.springframework.web.multipart.MultipartFile) throws java.io.IOException
【xkcoding】2018-10-08 09:25:56.590 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/getPhone],methods=[POST]}" onto public java.lang.Object com.winterchen.controller.GetPhoneController.JsonResult(java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-10-08 09:25:56.591 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/log/list],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.LogController.findAllLog(int,int)
【xkcoding】2018-10-08 09:25:56.591 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/api/insert],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderInfoController.insert(com.winterchen.model.OrderInfoDomain)
【xkcoding】2018-10-08 09:25:56.592 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/order/list],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.OrderManageController.list(int,int,int,java.lang.String,int,int,java.lang.String,java.lang.String)
【xkcoding】2018-10-08 09:25:56.598 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/update],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.update(com.winterchen.model.RoleDomain)
【xkcoding】2018-10-08 09:25:56.599 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/setRole],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.setRole(java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-10-08 09:25:56.599 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/allRole],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.allRole(int,int,java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-10-08 09:25:56.600 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/baseInfo],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.baseInfo(com.winterchen.model.RoleDomain)
【xkcoding】2018-10-08 09:25:56.606 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/add],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamController.add(com.winterchen.model.TeamDomain)
【xkcoding】2018-10-08 09:25:56.607 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/more],methods=[GET]}" onto public java.util.List<com.winterchen.model.dto.UserDto> com.winterchen.controller.TeamController.more()
【xkcoding】2018-10-08 09:25:56.607 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/dict],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamController.dict(java.lang.String)
【xkcoding】2018-10-08 09:25:56.608 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/show],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamController.show()
【xkcoding】2018-10-08 09:25:56.609 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/teamDes/findOne],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamDesController.findOne(java.lang.String)
【xkcoding】2018-10-08 09:25:56.610 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/alone],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.UserController.alone(java.lang.Integer)
【xkcoding】2018-10-08 09:25:56.611 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/add],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.UserController.addUser(com.winterchen.model.UserDomain)
【xkcoding】2018-10-08 09:25:56.611 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/all],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.UserController.findAllUser(int,int,java.lang.String,java.lang.String)
【xkcoding】2018-10-08 09:25:56.611 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/del],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.UserController.removeArea(java.lang.Integer)
【xkcoding】2018-10-08 09:25:56.618 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
【xkcoding】2018-10-08 09:25:56.619 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
【xkcoding】2018-10-08 09:25:56.620 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto public org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
【xkcoding】2018-10-08 09:25:56.623 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
【xkcoding】2018-10-08 09:25:56.624 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
【xkcoding】2018-10-08 09:25:56.867 INFO  [main] s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
【xkcoding】2018-10-08 09:25:57.066 INFO  [main] o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
【xkcoding】2018-10-08 09:25:57.300 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1f6c9cd8: startup date [Mon Oct 08 09:25:52 CST 2018]; root of context hierarchy
【xkcoding】2018-10-08 09:25:57.366 INFO  [main] o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
【xkcoding】2018-10-08 09:25:57.366 INFO  [main] o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
【xkcoding】2018-10-08 09:25:57.384 INFO  [main] o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in globalExceptionHandler
【xkcoding】2018-10-08 09:25:57.861 INFO  [main] o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
【xkcoding】2018-10-08 09:25:57.863 INFO  [main] o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'statFilter' has been autodetected for JMX exposure
【xkcoding】2018-10-08 09:25:57.864 INFO  [main] o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
【xkcoding】2018-10-08 09:25:57.898 INFO  [main] o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.spring.boot.autoconfigure:name=dataSource,type=DruidDataSourceWrapper]
【xkcoding】2018-10-08 09:25:57.899 INFO  [main] o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
【xkcoding】2018-10-08 09:25:57.905 INFO  [main] o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase 2147483647
【xkcoding】2018-10-08 09:25:57.905 INFO  [main] s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
【xkcoding】2018-10-08 09:25:57.933 INFO  [main] s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
【xkcoding】2018-10-08 09:25:57.985 INFO  [main] s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
【xkcoding】2018-10-08 09:25:58.240 INFO  [main] s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: upload2UsingPOST_1
【xkcoding】2018-10-08 09:25:58.344 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8099"]
【xkcoding】2018-10-08 09:25:58.368 INFO  [main] o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
【xkcoding】2018-10-08 09:25:58.385 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8099 (http) with context path ''
【xkcoding】2018-10-08 09:25:58.390 INFO  [main] c.w.Springboot2MybatisDemoApplication - Started Springboot2MybatisDemoApplication in 6.505 seconds (JVM running for 7.807)
【xkcoding】2018-10-08 09:26:08.257 INFO  [http-nio-8099-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
【xkcoding】2018-10-08 09:26:08.257 INFO  [http-nio-8099-exec-1] o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
【xkcoding】2018-10-08 09:26:08.279 INFO  [http-nio-8099-exec-1] o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 22 ms
【xkcoding】2018-10-08 09:26:08.326 INFO  [http-nio-8099-exec-1] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.AccountController，【请求方法名】：ilogin
【xkcoding】2018-10-08 09:31:39.418 INFO  [http-nio-8099-exec-3] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.UserController，【请求方法名】：findAllUser
【xkcoding】2018-10-08 09:31:39.491 INFO  [http-nio-8099-exec-3] o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
【xkcoding】2018-10-08 09:31:39.522 INFO  [http-nio-8099-exec-3] o.s.j.support.SQLErrorCodesFactory - SQLErrorCodes loaded: [DB2, Derby, H2, HDB, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase]
【xkcoding】2018-10-08 09:31:44.308 INFO  [http-nio-8099-exec-4] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.UserController，【请求方法名】：findAllUser
【xkcoding】2018-10-08 09:31:45.962 INFO  [http-nio-8099-exec-5] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.TeamController，【请求方法名】：show
【xkcoding】2018-10-08 09:31:49.092 INFO  [http-nio-8099-exec-7] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.TeamController，【请求方法名】：dict
【xkcoding】2018-10-08 09:31:49.093 INFO  [http-nio-8099-exec-6] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.RoleController，【请求方法名】：allRole
【xkcoding】2018-10-08 09:31:49.132 INFO  [http-nio-8099-exec-8] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.TeamController，【请求方法名】：show
【xkcoding】2018-10-08 09:31:52.620 INFO  [http-nio-8099-exec-9] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.RoleController，【请求方法名】：setRole
【xkcoding】2018-10-08 09:31:56.767 INFO  [http-nio-8099-exec-10] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.AccountController，【请求方法名】：allAccount
【xkcoding】2018-10-08 09:31:58.394 INFO  [http-nio-8099-exec-2] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.TeamController，【请求方法名】：dict
【xkcoding】2018-10-08 09:31:58.394 INFO  [http-nio-8099-exec-1] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.RoleController，【请求方法名】：allRole
【xkcoding】2018-10-08 09:31:58.422 INFO  [http-nio-8099-exec-3] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.TeamController，【请求方法名】：show
【xkcoding】2018-10-08 09:32:00.148 INFO  [http-nio-8099-exec-4] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.UserController，【请求方法名】：findAllUser
【xkcoding】2018-10-08 09:32:03.417 INFO  [http-nio-8099-exec-5] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.TeamController，【请求方法名】：show
【xkcoding】2018-10-08 09:32:10.442 INFO  [http-nio-8099-exec-7] com.winterchen.aspectj.AopLog - 【请求类名】：com.winterchen.controller.OrderManageController，【请求方法名】：list
【xkcoding】2018-10-08 14:34:28.165 INFO  [Thread-16] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1f6c9cd8: startup date [Mon Oct 08 09:25:52 CST 2018]; root of context hierarchy
【xkcoding】2018-10-08 14:34:28.238 INFO  [Thread-16] o.s.c.s.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
【xkcoding】2018-10-08 14:34:28.245 INFO  [Thread-16] o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
【xkcoding】2018-10-08 14:34:28.246 INFO  [Thread-16] o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
【xkcoding】2018-10-08 14:34:28.267 INFO  [Thread-16] c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
【xkcoding】2018-10-08 14:34:31.517 INFO  [main] c.w.Springboot2MybatisDemoApplication - Starting Springboot2MybatisDemoApplication on yangfengdeMacBook-Pro.local with PID 45997 (/Users/yangfeng/plugs/important/w_lunwen/java/w-java-manage/target/classes started by yangfeng in /Users/yangfeng/plugs/important/w_lunwen/java/w-java-manage)
【xkcoding】2018-10-08 14:34:31.522 INFO  [main] c.w.Springboot2MybatisDemoApplication - No active profile set, falling back to default profiles: default
【xkcoding】2018-10-08 14:34:31.669 INFO  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@8dbfffb: startup date [Mon Oct 08 14:34:31 CST 2018]; root of context hierarchy
【xkcoding】2018-10-08 14:34:33.069 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$d4b53e4c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
【xkcoding】2018-10-08 14:34:33.559 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8099 (http)
【xkcoding】2018-10-08 14:34:33.572 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
【xkcoding】2018-10-08 14:34:33.583 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
